case_slug,fluid,group,series,unit,n_window,t_start,t_end,verdict,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,osc_mean,osc_rmse_about_mean,osc_rmse_about_trend,osc_var_about_mean,osc_peak_to_peak,osc_cov,fit_slope,fit_r2,fit_slope_se,fit_t_stat,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_corrected
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt3_jin__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,wall_temperature,wall T (spatial mean),K,301,7318.0,7618.0,steady,4.088768693604279e-05,10.940419095167986,False,True,461.7136774469193,0.005733679771940202,0.0017255650019729711,3.287508372715625e-05,0.023547090909119106,1.2418258440263278e-05,6.292801432512892e-05,0.9094276199949455,1.1484768720253274e-06,54.7925829922513,9.795344631679976,30.72888308865721,0.0003304838078730936,0.0010343322029161945,2.24020264817714e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt3_jin__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,heat,total_Q,W,301,7318.0,7618.0,not steady (drifting),0.08668893368568753,1.0977271649878773,False,False,0.282102534883721,0.023376902298196278,0.022278001965423996,0.0005464795610594144,0.105656,0.08286668642602568,-8.151722646366415e-05,0.09180615902764622,1.48274738899839e-05,-5.4977150570961255,4.899010102837317,61.440983725604575,0.0013474222480288442,0.00298234499956424,0.010571847575894786
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,9700.0,10000.0,steady,0.0005936188083511677,0.2790231834550482,False,False,-0.017080866363920272,3.645783316194678e-05,3.633935865472417e-05,1.3291735988643468e-09,0.00013890365999999835,0.0021344252911524595,-3.379841178851965e-08,0.006488702028869198,2.4186230545627307e-08,-1.3974237004298364,16.405328260164815,18.347697481365486,2.1013945684805816e-06,8.51138171029356e-06,0.0004982991804368928
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,9700.0,10000.0,steady,2.4893811018742693e-05,0.16831119736582387,False,False,478.9987347109633,0.07092970839553564,0.07084557751790324,0.00503102353307572,0.4832200000000171,0.0001480791143181953,3.974701326703862e-05,0.0023708255690050306,4.7152386129504874e-05,0.8429480781284904,6.256859617633248,48.10720047988831,0.004088320424974237,0.010226408387268852,2.134955198459899e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,9700.0,10000.0,steady,7.511966679697661e-05,0.12329417556038677,False,False,475.15116218272436,0.2896807423423067,0.2894962135813196,0.08391493248398987,2.096388999999988,0.0006096601784821204,-0.00011897732327120815,0.0012736089144712581,0.00019267874896448435,-0.6174906361528159,2.748642076829413,109.5086197425918,0.0166969204079555,0.02768187302223693,5.8259087266194195e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,9700.0,10000.0,steady,1.9168962904585934e-05,0.16260785618810922,False,False,474.38752589701045,0.05598497407245183,0.05592298613050076,0.0031343173218931035,0.23990399999996725,0.00011801527446698961,3.0311722954393645e-05,0.002213223304631362,3.722042120235312e-05,0.8143842002647005,16.21433745362195,18.563817415355615,0.0032269202590781273,0.012993849649634256,2.739079115763938e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,9700.0,10000.0,steady,4.544509266908232e-06,0.10265983288762519,False,False,479.0838671063125,0.021217288600028687,0.02120791562240418,0.00045017333553690723,0.08551199999999426,4.428721160698238e-05,-7.257336912302895e-06,0.0008833275063208079,1.4115261128005508e-05,-0.5141482574420045,15.048616759110699,20.001838362836192,0.0012229441838721839,0.004744111930823053,9.902466471012051e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,9700.0,10000.0,steady,1.8934515203095751e-06,0.058945441009426426,False,False,479.4084167009965,0.015401850637075842,0.015399606481976188,0.00023721700304679352,0.06020499999999629,3.2126783970674135e-05,3.025788651505694e-06,0.0002913924642106158,1.0249449810710754e-05,0.29521473907250334,15.217125093581094,19.780346034414094,0.0008877479122122382,0.003463027696904323,7.22354380161871e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,9700.0,10000.0,steady,3.785842500922562e-06,0.035600993245475,False,False,480.83044414285746,0.05113467168794642,0.05113195349977697,0.0026147546486340696,0.41113300000000663,0.00010634657665884821,6.067827770578339e-06,0.00010631205144240319,3.403167423355529e-05,0.1782994197974383,4.918012645817624,61.20358398345648,0.0029473534773384355,0.006536225766302928,1.3593618802475364e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,9700.0,10000.0,steady,3.833778329804719e-06,0.11283152031046305,False,False,476.95771341097844,0.01621467399139232,0.0162060224029318,0.00026291565264713465,0.10415897727278889,3.399604102307636e-05,-6.095167153027395e-06,0.001066846039720959,1.0786172584637895e-05,-0.5650908239414211,8.122273155913787,37.058591138472536,0.0009345982714836615,0.002663567879066834,5.584494818247602e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__salt4_jin__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,9700.0,10000.0,steady,nan,0.5374124409865114,True,False,0.056404664412292346,0.04649181507859993,0.04593864194602249,0.002161488869302732,0.22530060000000002,0.8242547945816322,-8.229332567939096e-05,0.023655012146497345,3.057518421324925e-05,-2.6915071093416505,5.544750010247725,54.28558536339713,0.0026797436712982263,0.006310070901723131,0.11187143771655822
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,mdot,lower (heater),kg/s,301,9700.0,10000.0,quasi-steady (bounded drift/oscillation),0.005198204132848584,0.8334338239522833,False,False,-0.006551288200269102,4.203462736621461e-05,4.086099270200817e-05,1.7669098978165182e-09,0.00020627694199999973,0.006416238468105859,-1.1351644466040336e-07,0.05506176253988926,2.719567505865951e-08,-4.174062398361317,29.238854680088835,10.294520879608047,2.4228356425654307e-06,1.3100990520117122e-05,0.0019997579284603876
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,temperature,probe 0 (0.887519 0.70409 0),K,301,9700.0,10000.0,steady,4.529651234563988e-07,0.011469579371187503,False,False,315.4583744950165,0.012458384512259396,0.012458315769403474,0.0001552113446553048,0.07180600000003778,3.94929585629251e-05,-4.763054718283002e-07,1.1035566641948158e-05,8.29182760961701e-06,-0.05744276102362194,17.89089526695766,16.824199991596338,0.0007180893452941165,0.0030373477630098408,9.628363069682347e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,temperature,probe 1 (0.887519 -0.245426 0),K,301,9700.0,10000.0,steady,0.0002273035791407586,1.1555193237695789,False,False,314.2570625016609,0.06518813539637483,0.06181788015786809,0.004249492996456096,0.35015099999998256,0.0002074357052708411,0.00023810585025629537,0.1007279432159377,4.1143860450211525e-05,5.7871538463054275,4.527053890570443,66.48915768972032,0.003757381659047671,0.007994533805833794,2.5439472202129237e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,temperature,probe 2 (-0 0 0),K,301,9700.0,10000.0,steady,2.077818795199337e-05,0.07963568072236193,False,False,315.61005396345524,0.08236947481866301,0.08234757286315242,0.00678473038190236,0.43305600000002187,0.00026098495210865696,-2.1859350069304808e-05,0.0005317271648384025,5.4807719670146866e-05,-0.3988370653050786,8.868193521535863,33.941523633763744,0.004747697599680764,0.014138411901278472,4.479708971158305e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,temperature,probe 3 (-0 0.323501 0),K,301,9700.0,10000.0,steady,6.515945751168647e-06,0.014618419257610735,False,False,315.9341864086376,0.14082428718651635,0.14082302493181803,0.019831479861590433,0.8164530000000241,0.00044573931294782554,-6.862033398594284e-06,1.792658165056249e-05,9.372697464188162e-05,-0.07321300431186653,1.4825777295845004,203.02476827596533,0.00811697697143373,0.009883324387833334,3.1282858307236126e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,temperature,probe 4 (-0 0.574779 0),K,301,9700.0,10000.0,steady,4.257530130356257e-05,0.13476625247462737,False,False,315.9802736943522,0.0999003798990087,0.09982436338097342,0.009980085903966261,0.6006329999999593,0.00031616017902320816,-4.4843184528397375e-05,0.001521267421515815,6.643967191998935e-05,-0.6749459055487245,2.256236743228546,133.40798606501113,0.005758162169880138,0.008649205697232727,2.737261284101268e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,temperature,probe 5 (-0 0.949515 0),K,301,9700.0,10000.0,steady,0.0002197622444184626,1.0401154378683628,False,False,315.914559641196,0.06971153749648427,0.06674844939663906,0.0048596984601237325,0.35973699999999553,0.00022066579513036705,-0.00023142030890406496,0.0832033029592032,4.4425478198701695e-05,-5.209179918536658,6.455336335729181,46.62808943571484,0.004018106221640301,0.01020894468895809,3.2315524490397116e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,wall_temperature,wall T (spatial mean),K,301,9700.0,10000.0,steady,5.409915685076792e-05,1.019111289874366,False,False,314.97843933736004,0.017433703178847744,0.016720517340576804,0.000303934006528166,0.08482918181823607,5.534887789629068e-05,-5.680022664773976e-05,0.08014340570139222,1.1128602766047342e-05,-5.103985454583178,7.27842360392302,41.35510879550389,0.00100486194573877,0.0027109721976277474,8.606850054025888e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water1__val_water_test_1_coarse_mesh_laminar_continuation,water1,heat,total_Q,W,301,9700.0,10000.0,not steady (drifting),0.12459956670649217,1.1099160908226944,False,False,0.0772859053156146,0.009113435560026152,0.008676142633184772,8.305470770674918e-05,0.0519734,0.11791846809336529,-3.2099301049481865e-05,0.09366424770104431,5.774542912734454e-06,-5.558760500107131,21.196509835679368,14.200451033374225,0.0005252896929164102,0.0024184162803375974,0.03129181537644469
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,mdot,lower (heater),kg/s,301,9199.0,9499.0,quasi-steady (bounded drift/oscillation),0.003328062782493741,0.32563215490779407,False,False,-0.007915485754514943,8.125775909554846e-05,8.089874770634956e-05,6.602823413230188e-09,0.0003371706679999994,0.010265669298842404,8.78107784832019e-08,0.008816839271809096,5.3843431345862336e-08,1.630854057557196,25.76994997529031,11.680271024531125,4.683619370679327e-06,2.3775977508690283e-05,0.0030037294293819698
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,temperature,probe 0 (0.887519 0.70409 0),K,301,9199.0,9499.0,steady,0.00016830031679060292,0.1907463425789685,False,False,319.97632689036544,0.2827537256482846,0.28232319662353356,0.07994966936798541,1.4283100000000104,0.0008836707652599733,0.00017950705727047339,0.003042939616613727,0.00018790463493850238,0.9553093638654663,8.58167320452962,35.07474507898119,0.01629765380338434,0.047743150535032496,0.00014920838362955172
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,temperature,probe 1 (0.887519 -0.245426 0),K,301,9199.0,9499.0,steady,0.00010294906835489356,0.8152591954264563,False,False,319.28418315946817,0.04142724100127734,0.04031847709430174,0.0017162162969779145,0.21435900000000174,0.00012975037031692324,0.00010956669732240147,0.05281193398162154,2.6834595280470215e-05,4.083038934525774,6.94639817189189,43.33180916953123,0.0023878264745060256,0.006293360353937564,1.971084283493715e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,temperature,probe 2 (-0 0 0),K,301,9199.0,9499.0,steady,0.00032902049901893557,0.6964130045903935,False,False,320.53644703986726,0.1544874576005816,0.1514375249509356,0.0238663745558915,0.8661589999999819,0.0004819653397523526,-0.00035154353919604584,0.039094777065582176,0.00010079162173783602,-3.4878250109957345,11.071215964807177,27.187618862897178,0.008904509021646452,0.029628361816639817,9.243367514133187e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,temperature,probe 3 (-0 0.323501 0),K,301,9199.0,9499.0,steady,9.386459629837772e-05,0.21117710783338617,False,False,321.08625323920273,0.14298403307235713,0.14271732313445223,0.02044443371363692,0.801462000000015,0.000445313468359036,-0.00010046210512418814,0.00372714607998359,9.498775454409164e-05,-1.057632171708569,1.5713886037627192,191.55032643055316,0.008241462654761207,0.010331088802275533,3.217543167311832e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,temperature,probe 4 (-0 0.574779 0),K,301,9199.0,9499.0,steady,0.000138997014706052,0.47612247620609727,False,False,321.10536321926884,0.09462917665486247,0.09374202883516236,0.008954681074377168,0.5017260000000192,0.0002946982127802217,-0.00014877562297860292,0.018662094479604985,6.23914786929607e-05,-2.384550360005949,2.415993325871043,124.58643688160019,0.0054543350659104015,0.008477927117479774,2.6402321756583578e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,temperature,probe 5 (-0 0.949515 0),K,301,9199.0,9499.0,steady,5.1604796718117216e-05,0.1316112776095521,False,False,321.0035341794021,0.12595693514759396,0.12586552176986812,0.01586514951177519,0.6658050000000344,0.00039238488594707895,-5.52177404237508e-05,0.0014509753820448612,8.377177363519461e-05,-0.6591449366251981,3.578320089721111,84.11768440297902,0.007260037046246692,0.013733411403778355,4.27827420619707e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,wall_temperature,wall T (spatial mean),K,301,9199.0,9499.0,steady,4.483977035776595e-05,0.8771198985107098,False,False,320.02253450407744,0.016879740628639922,0.016360063180459072,0.0002849256436901573,0.09362831818179984,5.2745475110987395e-05,-4.7832456521576874e-05,0.06062626093539425,1.0888696841989309e-05,-4.392854095921192,6.269913939044756,48.00703852178527,0.0009729320751680911,0.0024362020881895366,7.61259544414519e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water2__val_water_test_2_coarse_mesh_laminar_continuation,water2,heat,total_Q,W,301,9199.0,9499.0,not steady (drifting),0.17220913004600172,0.7862092749288792,False,False,-0.05202578471760801,0.011687304088501705,0.01139558564351751,0.0001365930768571087,0.06445999999999999,0.22464445566634889,2.986438375393282e-05,0.04929755484906839,7.584510893417342e-06,3.937549061977399,9.464113022377104,31.80435390916303,0.0006736450085407911,0.002072387934804995,0.03983386211382987
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,mdot,lower (heater),kg/s,301,8159.0,8459.0,quasi-steady (bounded drift/oscillation),0.004626178946960635,0.4572417594467383,False,False,-0.008964009239348834,9.14859271651035e-05,9.069405837650031e-05,8.369674869258622e-09,0.0004562713829999992,0.010205916205832609,-1.3823036941145399e-07,0.017236349883607227,6.036285411238136e-08,-2.2899906149914933,16.30518260234334,18.460388168651424,5.273161177275323e-06,2.1292854155593652e-05,0.002375371732341098
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,temperature,probe 0 (0.887519 0.70409 0),K,301,8159.0,8459.0,steady,0.0004689295854602459,0.6781151376641524,False,False,324.13979377408634,0.2284312825852387,0.22414886600117714,0.05218085086353718,1.2059169999999995,0.0007047307580643647,-0.000506662463752173,0.037142681689727786,0.00014918579607184714,-3.396184335861082,3.415608201315307,88.12486159392894,0.013166560238601988,0.024333599411840177,7.507131145026831e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,temperature,probe 1 (0.887519 -0.245426 0),K,301,8159.0,8459.0,steady,3.098140460242633e-05,0.15995026355141237,False,False,323.4111307607973,0.0627099786273111,0.0626427920314608,0.0039325414194378155,0.3114130000000159,0.0001939017326948247,-3.339910365009489e-05,0.002141624217697702,4.1692893495734045e-05,-0.8010742563001112,5.014323664008403,60.02803571706088,0.0036145430775219494,0.008093932656283508,2.502675970750672e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,temperature,probe 2 (-0 0 0),K,301,8159.0,8459.0,steady,4.7382912691694026e-05,0.07843863575333908,False,False,324.5545169933555,0.1961062471694804,0.1960556579636387,0.038457660178897346,0.9252400000000307,0.0006042320685787752,-5.126112780797029e-05,0.0005158701608413141,0.00013048792050342835,-0.3928419397765136,4.124479247525403,72.97891004800022,0.011303376172042676,0.022955816387879576,7.073023232133769e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,temperature,probe 3 (-0 0.323501 0),K,301,8159.0,8459.0,steady,0.00023343650885721318,0.49210368093210244,False,False,325.3098229601334,0.15587500749740762,0.15431542642585774,0.024297017962316887,0.8938719999999876,0.00047915862508864375,-0.00025313063122923876,0.019910555693413157,0.00010270705423683583,-2.4645885631724562,1.787156105806268,168.42401121093175,0.008984486068108154,0.012010870492219166,3.692132743772417e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,temperature,probe 4 (-0 0.574779 0),K,301,8159.0,8459.0,steady,4.17758093228764e-05,0.14562208702920298,False,False,325.327349385382,0.0934123166113316,0.0933293402992845,0.008725860894695658,0.549603999999988,0.0002871333036949058,-4.5302711051468364e-05,0.0017757713746532344,6.21168073602298e-05,-0.7293148662446125,2.580583872337373,116.6402701445112,0.005384196419032567,0.008649278559032008,2.6586386221055438e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,temperature,probe 5 (-0 0.949515 0),K,301,8159.0,8459.0,steady,6.123235693114436e-05,0.1381790716059578,False,False,325.16155715282366,0.14420669826194502,0.14409134680428645,0.020795571823611653,0.6236210000000142,0.00044349245810189325,-6.636802842622799e-05,0.0015991673621950087,9.590225756461866e-05,-0.6920382284171924,4.077841743131778,73.81355603291077,0.008311935904695106,0.016784846319290152,5.162002072527101e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,wall_temperature,wall T (spatial mean),K,301,8159.0,8459.0,steady,1.9419052918023132e-06,0.030901529973615744,False,False,324.15654986197495,0.020371371002023325,0.020370555117717844,0.00041499275650207684,0.11941927272727071,6.284423686856676e-05,2.0982710651644983e-06,8.009946577469673e-05,1.355794270066134e-05,0.15476323447377802,14.88397086245927,20.223097907238575,0.0011741863041064165,0.004529981370341723,1.3974671720409715e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water3__val_water_test_3_coarse_mesh_laminar_continuation,water3,heat,total_Q,W,301,8159.0,8459.0,not steady (drifting),0.2511456833582772,1.131881104237992,False,False,-0.07107314219269104,0.016595766762514914,0.015769953926760023,0.00027541947443579474,0.0878471,0.23350264601389153,-5.949904288134465e-05,0.09704479916830144,1.0495940365666141e-05,-5.6687672384244205,6.21535129743521,48.42847742559763,0.0009565640936368031,0.002384772280493904,0.03355377582756074
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,mdot,lower (heater),kg/s,301,6062.0,6362.0,quasi-steady (bounded drift/oscillation),0.005020175441811035,0.17911083500052274,False,False,-0.01130338337129567,0.0003172408454159022,0.0003168148236804777,1.0064175400019637e-07,0.0010089095900000008,0.028066007760253284,-1.8914989203317916e-07,0.0026839903496083117,2.1086107871670315e-07,-0.8970355894238145,28.773160413700133,10.461137938002842,1.8285458340211652e-05,9.808433099764272e-05,0.008677431152757552
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 0 (0.887519 0.70409 0),K,301,6062.0,6362.0,steady,0.00011267178477715379,0.1671685142830566,False,False,334.57562333554836,0.22576855308613886,0.22550438272313933,0.050971439562608696,1.3409980000000132,0.0006747908016589538,0.00012565744208048324,0.0023388182929023893,0.00015008798150272756,0.8372252116549362,2.9469406850046242,102.13982301429581,0.013013083061780032,0.022339111673619988,6.67684975101008e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 1 (0.887519 -0.245426 0),K,301,6062.0,6362.0,steady,0.00013923064764326422,0.7321966839741487,False,False,333.57361472093,0.06484126599936638,0.0634305937609785,0.004204389776400586,0.36510800000002064,0.0001943836776587172,0.0001548122347143326,0.04303824363430342,4.221722730237601e-05,3.6670393724701023,11.045623945488394,27.25061087408684,0.0037373884393846193,0.012421194563593078,3.7236741802809365e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 2 (-0 0 0),K,301,6062.0,6362.0,steady,0.00020787898571448873,0.19377218633250437,False,False,334.45051004651157,0.3593634587802482,0.35879882513613215,0.12914209550650316,1.8455809999999815,0.0010744891934243786,0.00023175077600054084,0.0031399412085116873,0.0002388041898784188,0.9704636091960153,14.297334066198855,21.052875914231542,0.02071336541139859,0.07832099554869679,0.0002341781315800798
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 3 (-0 0.323501 0),K,301,6062.0,6362.0,steady,0.0001798717385145678,0.3659020894783892,False,False,335.6890792458473,0.1659436088591388,0.16501949570821262,0.027537281321194856,1.1012460000000033,0.000494337227865573,0.00020126992761435026,0.011106664954853462,0.0001098313155618426,1.8325368004995024,2.7305537780101505,110.23404938003058,0.00956483060256672,0.015805296596102015,4.708314203014853e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 4 (-0 0.574779 0),K,301,6062.0,6362.0,steady,9.009134719634657e-05,0.2792645812229122,False,False,335.6730138172756,0.10864248354427183,0.10828882739024222,0.011803189230667376,0.5900329999999485,0.0003236556978733227,0.00010080411344085406,0.006499861318360445,7.207332880200826e-05,1.3986326858548712,7.698970346502385,39.09613707458209,0.006262048647050831,0.017375317954600712,5.1762629819443896e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 5 (-0 0.949515 0),K,301,6062.0,6362.0,steady,3.132796204922195e-05,0.07227876609614965,False,False,335.37349233887034,0.145393600756045,0.14536175155965828,0.02113929914080821,0.8116909999999962,0.000433527407733034,3.502189346769053e-05,0.00043806203104068686,9.674779539019305e-05,0.36199164359708563,9.905915629720424,30.38588367307699,0.008380347827129955,0.026376025669167,7.8646721555787e-05
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,wall_temperature,wall T (spatial mean),K,301,6062.0,6362.0,steady,9.291899273538613e-06,0.15325304353219935,False,False,334.42176628662025,0.020296321620010237,0.020276356642543684,0.0004119406713028949,0.11867040909083926,6.069079128843254e-05,1.0358044557380488e-05,0.0019663817236292847,1.3495247426942947e-05,0.7675327639196073,5.955302535828804,50.54319208622868,0.0011698605296417196,0.002854867804435288,8.536728443651867e-06
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,heat,total_Q,W,301,6062.0,6362.0,steady,nan,0.21861675590392138,True,False,0.06350774681063118,0.027458955238833644,0.027404074263724022,0.0007539942228082697,0.1221124,0.432371743886795,-1.996996604695163e-05,0.003993315154795174,1.823921176841562e-05,-1.0948919449212773,25.395916271426437,11.85229927453582,0.0015827078679833215,0.007975955175945881,0.12559027168337059
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__failed_stage_preserved__2026-06-22_salt4_bracket_repair__salt4_jin_hiq_hiins_job3246562_failed_missing_system_controlDict__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,5476.0,5776.0,steady,0.0002658578968179755,0.12340312282503156,False,False,-0.01707165638916944,3.680241357477447e-05,3.6778928757409913e-05,1.354417644928744e-09,0.00018819830999999843,0.0021557611479412486,-1.512878220941247e-08,0.0012758578512178653,2.4478793327087964e-08,-0.6180362735719953,18.749071439512253,16.054128385561818,2.121255853288826e-06,9.185079838532477e-06,0.0005380309695290994
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__failed_stage_preserved__2026-06-22_salt4_bracket_repair__salt4_jin_hiq_hiins_job3246562_failed_missing_system_controlDict__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,5476.0,5776.0,steady,4.0550423342373455e-05,1.3680090882576803,False,False,476.8332354844462,0.015203320037896205,0.014134255195069162,0.00023114094017469625,0.08184150000016643,3.188393531849799e-05,6.445263187535981e-05,0.13569110790867223,9.407275400393774e-06,6.851360158187983,5.643376211770549,53.336865859163495,0.0008763047987134159,0.002081731392980085,4.365743069199271e-06
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,mdot,lower (heater),kg/s,302,3318.0,3617.6625,steady,0.0009455210459541812,8.632406245395893,False,True,-0.011249698157615893,3.316306969599302e-06,1.2321971494716171e-06,1.0997891916612907e-11,1.0750259999999304e-05,0.00029479075110599366,3.5456087895526015e-08,0.8619453776525581,8.192487578914798e-10,43.27878138842737,35.58638899752531,8.48639068215101,1.908320220797236e-07,1.1383956119014356e-06,0.00010119343612172893
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 0 (0.887519 0.70409 0),K,302,3318.0,3617.6625,steady,0.0002939445093655518,9.724529023586587,False,True,431.9658172880799,0.03900382282053899,0.013057082756137827,0.0015212981946159984,0.1352950000000419,9.029377154286996e-05,-0.00042324660075144746,0.8879329439132966,8.681239714147362e-06,-48.75416584358391,30.92302350945258,9.766186023423108,0.0022444177954316627,0.012480864802377522,2.8893176966486627e-05
